Date,Ticker,DP_1,DP_2,MA_5,MA_10,MA_30,MPP_10,MPP_30,MPP_50,DV_1,DV_2,Target_tomorrow,Type
2008-04-08,SPY,-0.1399993896484375,0.07000732421875,1.0004531019213896,0.9870486211328305,0.9759683824940961,0.7669776665257957,0.8224948646059712,0.7939443798018273,-0.006295529085600549,-0.05953877854733414,0.0,train
2008-04-09,SPY,-0.9900054931640625,-0.1399993896484375,1.0064639613199868,0.9961790343589549,0.9824609154786519,0.6351528721432983,0.7467484593817914,0.7208272877616969,0.05535456796483934,-0.006295529085600549,1.0,train
2008-04-10,SPY,0.19000244140625,-0.9900054931640625,1.0035582974458637,0.9971695070576665,0.9805494083769875,0.6604527648646012,0.7959998803711668,0.734859963430748,-0.0031343627345286618,0.05535456796483934,0.0,train
2008-04-11,SPY,-2.6399993896484375,0.19000244140625,1.018158644724884,1.0183085670695713,0.9990852963760549,0.3061504253279207,0.5848000581054333,0.5398821782652425,0.03558654496401553,-0.0031343627345286618,0.0,train
2008-04-14,SPY,-0.45001220703125,-2.6399993896484375,1.015542087078297,1.0224780582435116,1.002244353379172,0.06312115520610757,0.5487991035161721,0.506646419284223,-0.07406728751432984,0.03558654496401553,0.0,train
2008-04-15,SPY,0.3100128173828125,-0.45001220703125,1.007805436017818,1.0175697665270236,0.9998473624898653,0.1458337918301972,0.5736001137694619,0.5419504141381929,0.01407450788678627,-0.07406728751432984,1.0,train
2008-04-16,SPY,3.6100006103515625,0.3100128173828125,0.9827109732375234,0.9908366543637458,0.974412340592956,0.7243590213842938,0.8623999863281333,0.8247901040854912,0.02001933655593452,0.01407450788678627,1.0,train
2008-04-17,SPY,0.1999969482421875,3.6100006103515625,0.9827800032265575,0.9893980310428672,0.9737735509652635,0.7564097861570627,0.8783997324220383,0.8400920897711823,-0.011389402229539075,0.02001933655593452,0.0,train
2008-04-18,SPY,1.42999267578125,0.1999969482421875,0.9799971461391614,0.9803293399482669,0.9655040838307848,0.8506220651084261,0.919940548400287,0.919940548400287,0.04609379984909326,-0.011389402229539075,1.0,train
2008-04-21,SPY,0.07000732421875,1.42999267578125,0.9876145772037991,0.9809815911056514,0.9671430169391461,0.8603049649132064,0.9251301210692918,0.9251301210692918,-0.11853270835838758,0.04609379984909326,0.0,train
2008-04-22,SPY,-0.6100006103515625,0.07000732421875,0.9987965755888583,0.9861316481483038,0.9738219442193962,0.7759341529045534,0.8799113881597886,0.8799113881597886,0.05168425149952002,-0.11853270835838758,0.0,train
2008-04-23,SPY,-0.220001220703125,-0.6100006103515625,1.0016555320643972,0.989079296287523,0.9766168071076499,0.7455051970664275,0.863602918512511,0.863602918512511,0.03693562079666515,0.05168425149952002,1.0,train
2008-04-24,SPY,0.600006103515625,-0.220001220703125,0.9991468669401011,0.986451669840065,0.9740576992236021,0.8083674133379459,0.8961230748623557,0.8961230748623557,0.04278177420491103,0.03693562079666515,1.0,train
2008-04-25,SPY,1.279998779296875,0.600006103515625,0.991590243382047,0.9818624378690773,0.967024803692481,0.9616410873303569,0.9790164043027136,0.9790164043027136,-0.04577156345020894,0.04278177420491103,0.0,train
2008-04-28,SPY,0.029998779296875,1.279998779296875,0.9929241534503244,0.9864498941730946,0.9692090804817768,0.9217177701355374,0.9562767909841865,0.9562767909841865,-0.10102105175019313,-0.04577156345020894,0.0,train
2008-04-29,SPY,-0.5500030517578125,0.029998779296875,0.9984900952269986,0.9945499090649472,0.9756255403102979,0.7958116856314295,0.8935398012609668,0.917489552625873,0.023606039969647857,-0.10102105175019313,0.0,train
2008-04-30,SPY,-0.82000732421875,-0.5500030517578125,1.0051931755488104,1.0014683025849114,0.9825281376930107,0.527382293588204,0.7943511514121449,0.8395315172357626,0.09829787546944874,0.023606039969647857,1.0,train
2008-05-01,SPY,2.8600006103515625,-0.82000732421875,0.9887897202122736,0.984056165147852,0.9651668029058595,1.0,1.0,1.0,-0.02504406585719743,0.09829787546944874,0.0,train
2008-05-02,SPY,0.3899993896484375,2.8600006103515625,0.9887640703864643,0.9834853119997102,0.9647280962613863,0.8427787169230254,0.9239610259952619,0.9472392115416389,-0.006753088168006016,-0.02504406585719743,0.0,train
2008-05-05,SPY,-0.67999267578125,0.3899993896484375,0.9952424606706693,0.9898530083369134,0.9708324399055848,0.7184656412316378,0.8638378763430705,0.9055218577534094,-0.07481411217527004,-0.006753088168006016,1.0,train
2008-05-06,SPY,1.220001220703125,-0.67999267578125,0.9908764151976032,0.9842449703197493,0.9641839580807433,0.9399639858348101,0.9717071499112265,0.9803685794297424,0.0721507103314184,-0.07481411217527004,0.0,train
2008-05-07,SPY,-2.529998779296875,1.220001220703125,1.0106507700537086,1.0033830064210059,0.9831780167577634,0.46529270813353296,0.7480113651694792,0.8251538868031564,0.023634029586923067,0.0721507103314184,0.0,train
2008-05-08,SPY,-0.3600006103515625,-2.529998779296875,1.0104483886495488,1.0065823317788727,0.9872496716918914,0.2802695952649766,0.7161810656060614,0.8030679535851846,-0.024842089932537892,0.023634029586923067,1.0,train
2008-05-09,SPY,-0.260009765625,-0.3600006103515625,1.0085817674490138,1.0079626055289768,0.9908711827850679,0.1557175899284582,0.6923757450158675,0.7871164297419158,-0.03051935683654705,-0.024842089932537892,1.0,train
2008-05-12,SPY,1.5600128173828125,-0.260009765625,0.996853165503319,0.9973586305199448,0.9818809257577639,0.5352826959417567,0.8097619840086567,0.8828227644346547,-0.005600651256721961,-0.03051935683654705,0.0,train
2008-05-13,SPY,0.019989013671875,1.5600128173828125,0.994476118332521,0.9982132943724414,0.9826594921680489,0.5401462021956318,0.811752922956742,0.8840490846362206,0.01336184004692767,-0.005600651256721961,0.0,train
2008-05-14,SPY,0.290008544921875,0.019989013671875,0.9942032862598387,0.997939873847529,0.9815988064101581,0.6097574591454314,0.8406382555119373,0.9018410249041294,0.027015436273927274,0.01336184004692767,1.0,train
2008-05-15,SPY,1.7599945068359375,0.290008544921875,0.9866554485535892,0.9866063416525656,0.9707617311465507,0.9760751402674298,0.9902906724383389,0.9939609859791491,-0.017770797768136365,0.027015436273927274,0.0,train
2008-05-16,SPY,0.1300048828125,1.7599945068359375,0.9910276055082239,0.9865133742758599,0.9712252788050013,0.9524906013415312,0.9800766993509944,0.9875005052204601,0.04424945011076059,-0.017770797768136365,1.0,train
2008-05-19,SPY,0.3899993896484375,0.1300048828125,0.9919468582415326,0.9853757336725361,0.9699964959719678,0.7863250092595974,0.895572274642878,0.9314317186055495,-0.045746894634983354,0.04424945011076059,0.0,train
2008-05-20,SPY,-1.160003662109375,0.3899993896484375,1.0020438539900889,0.9933187817960892,0.9791176407224236,0.5880339918515544,0.7986630395708673,0.8678001525878625,0.015284821633791912,-0.045746894634983354,0.0,train
2008-05-21,SPY,-2.399993896484375,-1.160003662109375,1.017449254327763,1.0103878121343304,0.9968384550202297,0.177779052964897,0.5981623167861959,0.7361493871165791,0.08796887649439059,0.015284821633791912,1.0,train
2008-05-22,SPY,0.019989013671875,-2.399993896484375,1.0129740289953097,1.0104939151324297,0.9975294964803577,0.18119597481389513,0.599832242570105,0.7372458769679796,-0.09713867835399231,0.08796887649439059,0.0,train
2008-05-23,SPY,-1.8699951171875,0.019989013671875,1.0194420298490916,1.0233071906655764,1.0121137388042811,0.017698398051915903,0.44360877335665283,0.6346679958467308,0.012519423726988332,-0.09713867835399231,1.0,train
2008-05-27,SPY,1.0200042724609375,-1.8699951171875,1.0056108236378511,1.0144814443842134,1.0060459474486996,0.16814153317099298,0.5288221541787662,0.6906199478288455,-0.01548146055515745,0.012519423726988332,1.0,train
2008-05-28,SPY,0.6399993896484375,1.0200042724609375,0.9972720615740869,1.0089734274711872,1.0028738809445696,0.2625367403799844,0.4887524924252116,0.6675533803677123,0.015376736690521892,-0.01548146055515745,1.0,train
2008-05-29,SPY,0.6999969482421875,0.6399993896484375,0.9930142865862166,1.0033785792759486,0.9986095319475446,0.3657811466149338,0.502314426444331,0.7140957042069188,-0.008730032788176245,0.015376736690521892,0.0,train
2008-05-30,SPY,0.350006103515625,0.6999969482421875,0.9917349226101649,0.9993230903574678,0.9969029461330161,0.4174044750120405,0.4662172890114173,0.7373673733998064,-0.06708636860570671,-0.008730032788176245,0.0,train
2008-06-02,SPY,-1.45001220703125,0.350006103515625,1.003902141613433,1.0070482865444719,1.007410659914277,0.2035383292748248,0.2702699358925453,0.5921444928356328,0.07555761603416064,-0.06708636860570671,0.0,train
2008-06-03,SPY,-0.80999755859375,-1.45001220703125,1.0089651935177826,1.0093634867079802,1.0132088106792594,0.16829755530937116,0.16081094177541977,0.530966454879987,0.10780248533569395,0.07555761603416064,1.0,train
2008-06-04,SPY,-0.0699920654296875,-0.80999755859375,1.0076220534490976,1.0070714126120377,1.013741945752401,0.16155595982163753,0.1349875575881898,0.5256800472976165,-0.030039026540087166,0.10780248533569395,1.0,train
2008-06-05,SPY,2.7599945068359375,-0.0699920654296875,0.9889757144848375,0.9882440773288296,0.9945920501253068,0.9594610756217962,0.5151515788411742,0.734138760419824,-0.010401938020076162,-0.030039026540087166,0.0,train
2008-06-06,SPY,-4.4900054931640625,2.7599945068359375,1.015599120500776,1.0184386727976498,1.0268618927445197,0.014860338091319645,0.0086623823723257,0.39501461915853114,0.17364141837148345,-0.010401938020076162,0.0,train
2008-06-09,SPY,0.3300018310546875,-4.4900054931640625,1.0098082454201294,1.0152320627131561,1.0236544559120533,0.21920178682986968,0.13610703466268462,0.4186219506983116,-0.1850308206010225,0.17364141837148345,1.0,train
2008-06-10,SPY,-0.67999267578125,0.3300018310546875,1.0116963094698777,1.0183095251030312,1.02787012047641,0.10573436517268725,0.06592140101304755,0.30158732182146836,0.03791762940276083,-0.1850308206010225,0.0,train
2008-06-11,SPY,-2.0,-0.67999267578125,1.0207107355615677,1.0295131906384813,1.0419391580575383,0.0014299665178571428,0.0009652609073746816,0.1345029612500733,0.028055084515598183,0.03791762940276083,0.0,train
2008-06-12,SPY,0.5099945068359375,-2.0,1.0074228421069953,1.0214801195962238,1.037042295427338,0.1261863354037267,0.08627020232760256,0.1771090142848766,-0.036882606563944764,0.028055084515598183,1.0,train
2008-06-13,SPY,1.6999969482421875,0.5099945068359375,0.9946382977578825,1.0056408658071536,1.0228767755504315,0.35685093167701865,0.2439693805044177,0.31913046582006105,-0.009564977303503974,-0.036882606563944764,1.0,train
2008-06-16,SPY,0.0800018310546875,1.6999969482421875,0.9934816305925792,1.0030903781139922,1.020984152909432,0.36770600414078675,0.2513907014797347,0.32581399321321763,-0.06984880151068032,-0.009564977303503974,0.0,train
2008-06-17,SPY,-0.6599884033203125,0.0800018310546875,0.9977723092105588,1.0061148606213188,1.024661253475444,0.2781552795031056,0.19016728050979648,0.27067712303656244,0.006967991500644366,-0.06984880151068032,0.0,train
2008-06-18,SPY,-1.32000732421875,-0.6599884033203125,1.0080446836446695,1.0131992446643678,1.0327995049294887,0.0990496894409938,0.06771760762543207,0.16040083317823844,0.08798382010361375,0.006967991500644366,1.0,train
2008-06-19,SPY,0.1699981689453125,-1.32000732421875,1.0067251961524057,1.0071864334129572,1.0302286506452785,0.14603138464966564,0.08518499157234713,0.1746028508565062,0.04543794144429747,0.08798382010361375,0.0,train
2008-06-20,SPY,-2.839996337890625,0.1699981689453125,1.0215078183608064,1.0253457783263737,1.0505446472262259,0.05732494909686417,0.027522978589868772,0.027522978589868772,-0.017706042128169175,0.04543794144429747,0.0,train
2008-06-23,SPY,-0.1300048828125,-2.839996337890625,1.0152453705041855,1.0224267987291966,1.0496944585579056,0.03898236702856758,0.01758376875705048,0.01758376875705048,-0.14727674069920438,-0.017706042128169175,1.0,train
2008-06-24,SPY,-0.2599945068359375,-0.1300048828125,1.0105800549637414,1.0208323582627288,1.0494193968255887,0.14430029680908218,0.07087171911717473,0.07087171911717473,0.12121425601343883,-0.14727674069920438,1.0,train
2008-06-25,SPY,0.6199951171875,-0.2599945068359375,1.0021242837132305,1.0144146996515517,1.042290689911981,0.23376577623942013,0.11481183891650706,0.11481183891650706,0.024376228845008452,0.12121425601343883,0.0,train
2008-06-26,SPY,-3.5800018310546875,0.6199951171875,1.0204476585915148,1.037885076789564,1.0681302157947214,0.016592257509135868,0.00924746517854287,0.00924746517854287,0.011766431862241744,0.024376228845008452,0.0,train
2008-06-27,SPY,-0.6999969482421875,-3.5800018310546875,1.019697322479129,1.0368227139993438,1.0700724089551732,0.04861092714605228,0.028389212231960087,0.028389212231960087,0.006699006534626795,0.011766431862241744,1.0,train
2008-06-30,SPY,0.45000457763671875,-0.6999969482421875,1.0106891403339395,1.0267307139158948,1.0624862954962548,0.09325426409981796,0.0544613166317686,0.0544613166317686,-0.05287286143313008,0.006699006534626795,1.0,train
2008-07-01,SPY,0.40000152587890625,0.45000457763671875,1.0031624486896793,1.0179311029686533,1.0553668372969576,0.2554748242017978,0.14929952284890308,0.13336985363775042,0.15391846339847565,-0.05287286143313008,0.0,train
2008-07-02,SPY,-2.2000045776367188,0.40000152587890625,1.0117292780281841,1.029283560674335,1.069617473155582,0.026852831438004852,0.01544163558437458,0.01360914331090754,-0.11926115000798182,0.15391846339847565,0.0,train
2008-07-03,SPY,0.12999725341798296,-2.2000045776367188,1.0076478777344653,1.021803518593954,1.065038414152206,0.15695604251053777,0.08281054733026318,0.06835832937245129,-0.057772586257240244,-0.11926115000798182,0.0,train
2008-07-07,SPY,-1.290000915527358,0.12999725341798296,1.0140297868608787,1.0270996869946525,1.0721644789774942,0.11603364661079153,0.06466777362444272,0.05397439698597743,0.15782681021070727,-0.057772586257240244,1.0,train
2008-07-08,SPY,2.220001220703111,-1.290000915527358,0.9951744858268285,1.0058708083974428,1.0507335357565317,0.35021109610626827,0.19517935138015238,0.16290475463154172,0.00420603299596356,0.15782681021070727,0.0,train
2008-07-09,SPY,-2.4499969482421733,2.220001220703111,1.0089590330434888,1.0204904112897186,1.0676576523975978,0.09177248298273914,0.05114656246551891,0.04268903523746137,-0.04654376852681391,0.00420603299596356,1.0,train
2008-07-10,SPY,0.5100021362304545,-2.4499969482421733,1.0034476946868607,1.0111412356160343,1.0595876258570993,0.21938801328138036,0.09913556935541028,0.08301163703525864,0.11829918481425689,-0.04654376852681391,0.0,train
2008-07-11,SPY,-1.4600067138671733,0.5100021362304545,1.011288781216509,1.0195171487650656,1.0677298924007268,0.20239839588402128,0.0733694762047919,0.06189812714325304,0.052953628082979154,0.11829918481425689,0.0,train
2008-07-14,SPY,-1.1199951171875,-1.4600067138671733,1.016769871551137,1.0249022079736125,1.072685771071581,0.04733721800310819,0.017306637739058172,0.01461185719307279,-0.1878670227515264,0.052953628082979154,0.0,train
2008-07-15,SPY,-1.730003356933608,-1.1199951171875,1.0209769572606975,1.0337796666889683,1.0830895245996115,0.10612696671699905,0.046478250744934474,0.03995061633739453,0.2132212278001418,-0.1878670227515264,1.0,train
2008-07-16,SPY,2.970001220703139,-1.730003356933608,0.9951758665926869,1.0054453049772936,1.053339789637724,0.43107214613701683,0.18878782572520364,0.16227353383217663,-0.1551995813891816,0.2132212278001418,1.0,train
2008-07-17,SPY,1.2399978637695455,2.970001220703139,0.9851597547722412,0.9947044870956587,1.039494160973972,0.6709843893915886,0.24820314439221366,0.213344272566647,0.004563375016515048,-0.1551995813891816,0.0,train
2008-07-18,SPY,0.780006408691392,1.2399978637695455,0.9824575043402097,0.9882838229164161,1.0291421586454164,0.7720214729868101,0.3013147008510745,0.24546973396735638,-0.12863423239304822,0.004563375016515048,0.0,train
2008-07-21,SPY,0.06999969482420454,0.780006408691392,0.9871955339020507,0.9885521376649006,1.0258627248109033,0.7810887895354762,0.3449659754384165,0.24835275193884865,-0.05238221293030182,-0.12863423239304822,1.0,train
2008-07-22,SPY,1.4300003051757955,0.06999969482420454,0.986303717043551,0.9776513746225924,1.0119652479133225,0.9588689677084689,0.43625774149378205,0.3072489598353962,0.08781291739813263,-0.05238221293030182,1.0,train
2008-07-23,SPY,0.6899948120117188,1.4300003051757955,0.9875634140972546,0.9750253727819724,1.0044966442846488,0.8926619909800976,0.4766083188962273,0.3356671900614279,0.01754593202934923,0.08781291739813263,0.0,train
2008-07-24,SPY,-2.6599960327148295,0.6899948120117188,1.0089873305611559,0.9958568880982237,1.0235465768621719,0.6013151308571095,0.3210529814650321,0.22611219291930845,-0.07479383156275282,0.01754593202934923,0.0,train
2008-07-25,SPY,-0.02999877929688921,-2.6599960327148295,1.0084316116426697,0.9974019565371378,1.021408430294273,0.598029392815331,0.31929866672972446,0.2248766586780098,-0.03499117259655177,-0.07479383156275282,0.0,train
2008-07-28,SPY,-1.8400039672851562,-0.02999877929688921,1.0195406171466879,1.0129893342742344,1.0332362833700137,0.39649549130223694,0.21169608594179085,0.14909397821601048,-0.016520634396535533,-0.03499117259655177,1.0,train
2008-07-29,SPY,2.6399993896484375,-1.8400039672851562,0.9963256381250298,0.9960009659388736,1.0090090917959318,0.6434786646940801,0.3660820289372699,0.2578253906057291,0.066776941014728,-0.016520634396535533,1.0,train
2008-07-30,SPY,2.25,2.6399993896484375,0.9794445007694096,0.9821209206512095,0.9895199652742739,0.8917983281893687,0.5490321256417917,0.38127250235598575,0.11054048662558835,0.066776941014728,0.0,train
2008-07-31,SPY,-1.6999969482422017,2.25,0.9946542506187793,0.9965702073320869,1.0008331216897735,0.5951145208923034,0.44743766282005626,0.30814505240634854,-0.09168722598935591,0.11054048662558835,0.0,train
2008-08-01,SPY,-0.6699981689452983,-1.6999969482422017,1.0010145594677906,1.002005370812995,1.00396583568194,0.47818630649151317,0.4588944902417287,0.293639798373782,-0.03405150421658837,-0.09168722598935591,0.0,train
2008-08-04,SPY,-1.170005798339858,-0.6699981689452983,1.0125450223708696,1.0105368660785785,1.0116062794494034,0.2739966606394806,0.37145009274448887,0.23768542150497157,-0.07169528605033057,-0.03405150421658837,1.0,train
2008-08-05,SPY,3.3700027465820455,-1.170005798339858,0.9892022432654664,0.9846914915608888,0.984244828830568,0.8621302137563541,0.6233188101107174,0.39885248922270283,0.07511891436339393,-0.07169528605033057,1.0,train
2008-08-06,SPY,0.5699920654296875,3.3700027465820455,0.9854495194777099,0.9809276901650217,0.9793092402330568,0.9370731175652389,0.6659191226992781,0.4261117992932501,-0.04983835996023575,0.07511891436339393,0.0,train
2008-08-07,SPY,-1.919990539550767,0.5699920654296875,1.0006298500281274,0.9969372315468038,0.9928535643035726,0.6105443853930966,0.613158294522699,0.3342901396168525,0.04359394750618442,-0.04983835996023575,1.0,train
2008-08-08,SPY,2.359992980957017,-1.919990539550767,0.9873386604441031,0.9817577790694273,0.9750354646651551,0.9139787970626219,0.943491646541019,0.44801136768668526,0.017196061813409325,0.04359394750618442,1.0,train
2008-08-11,SPY,1.3400115966796875,2.359992980957017,0.9859688840258546,0.9771019298964267,0.9658505629462859,0.8983496455770812,0.9303752879283567,0.5122189105869442,-0.013503685734474802,0.017196061813409325,0.0,train
2008-08-12,SPY,-1.3600006103515625,1.3400115966796875,0.9978662115100455,0.9897487012630054,0.976358673106304,0.6800013563383379,0.8120114181978025,0.4470535808615183,-0.0429628765166874,-0.013503685734474802,0.0,train
2008-08-13,SPY,-0.779998779296875,-1.3600006103515625,1.0033600072347806,0.9957843517964234,0.9823312323670027,0.5644458510175354,0.7441263943235701,0.40967942290053677,0.051226218016821756,-0.0429628765166874,1.0,train
2008-08-14,SPY,0.9699859619140625,-0.779998779296875,0.999753037063405,0.9904200030790858,0.9758402042452354,0.7081476374281558,0.8285464241107504,0.4561569425104909,-0.019969761725336932,0.051226218016821756,1.0,train
2008-08-15,SPY,0.6300048828125,0.9699859619140625,0.9961435364779075,0.9887070892707747,0.9721057230794864,0.8014817996349185,0.8833771464731142,0.5131445013798862,-0.06944567986187364,-0.019969761725336932,0.0,train
2008-08-18,SPY,-1.779998779296875,0.6300048828125,1.0063400690763566,1.0050627055536216,0.9864579345762926,0.522936036677127,0.72845990450307,0.4788330171150681,-0.01034868658720936,-0.06944567986187364,0.0,train
2008-08-19,SPY,-1.4000015258789205,-1.779998779296875,1.0137176263648908,1.0150641943959426,0.9972675203970707,0.11890856470637193,0.6066146663683067,0.40760244693889397,0.02656475599576741,-0.01034868658720936,1.0,train
2008-08-20,SPY,0.5900039672851562,-1.4000015258789205,1.0074776317852605,1.0093117960914872,0.9933845312463311,0.23984640857561682,0.6579640203264625,0.44210560599929155,0.03655787956352324,0.02656475599576741,1.0,train
2008-08-21,SPY,0.220001220703125,0.5900039672851562,1.0030203208142414,1.0081924711130714,0.9923265306755978,0.2823998512488868,0.6771112145480417,0.4549711756094919,-0.05323767525829315,0.03655787956352324,1.0,train
2008-08-22,SPY,1.8499908447265767,0.220001220703125,0.9879059408888725,0.9940224205936817,0.9796606726829334,0.6402318628420316,0.83812002122154,0.5631577843700908,-0.015292886438769498,-0.05323767525829315,0.0,train
2008-08-25,SPY,-2.6299972534179688,1.8499908447265767,1.0062037634623349,1.0116989698635304,1.0010733488840364,0.15596335091360236,0.6092255266706816,0.4093567616742016,0.005006820690209718,-0.015292886438769498,1.0,train
2008-08-26,SPY,0.37000274658203125,-2.6299972534179688,1.0039092517084538,1.0072219145869543,0.9998403909974382,0.2524043575541943,0.6042270233110706,0.4309943511243989,-0.015204173584015934,0.005006820690209718,1.0,train
2008-08-27,SPY,1.2400054931640625,0.37000274658203125,0.995864065226902,0.9975588429560698,0.9914120253282682,0.5504823387008033,0.6440060657957767,0.5554841291444205,0.014131910322215058,-0.015204173584015934,1.0,train
2008-08-28,SPY,1.55999755859375,1.2400054931640625,0.9876027117255101,0.9861049032059044,0.9808100835758283,0.9254814217070755,0.836836506433591,0.6681997296128109,-0.004145902758851183,0.014131910322215058,0.0,train
2008-08-29,SPY,-1.4000091552734375,1.55999755859375,0.9970029196549303,0.995752822058625,0.9921992403739436,0.5917867897198501,0.6637821443795191,0.6554557879917411,0.025687234054160846,-0.004145902758851183,0.0,train
2008-09-02,SPY,-0.7999954223632955,-1.4000091552734375,1.0047503845545143,1.0016642023187423,0.998906181216453,0.37757382338255147,0.5648951500039584,0.5956653854070968,0.07491859883975921,0.025687234054160846,0.0,train
2008-09-03,SPY,-0.1100006103515625,-0.7999954223632955,1.0063809971036581,1.003221784558852,0.9998696893658661,0.35240211876686606,0.5512980350292136,0.5874441123927497,-0.0004956297059026671,0.07491859883975921,0.0,train
2008-09-04,SPY,-3.8499984741210795,-0.1100006103515625,1.0302023638021118,1.0315004435050803,1.0297938757341003,0.010370313437778684,0.07540184010894127,0.2997012675175325,0.10448132748587535,-0.0004956297059026671,1.0,train
2008-09-05,SPY,0.3899993896484517,-3.8499984741210795,1.017698110703853,1.0255505556850764,1.0262739235156353,0.2778411370329315,0.25446893446739566,0.38294189242219834,-0.05993940959460359,0.10448132748587535,0.0,train
2008-09-08,SPY,2.5699996948241903,0.3899993896484517,0.9942672660038104,1.002701006372368,1.0059007400875297,0.5729040203637213,0.5247109091580049,0.6066146663683067,0.08844232798660484,-0.05993940959460359,0.0,train
2008-09-09,SPY,-3.769996643066392,2.5699996948241903,1.0169452801155516,1.0302953892006608,1.0365633146451765,0.14006891851882997,0.12828621718195193,0.2785034963084746,0.01571628870009334,0.08844232798660484,0.0,train
2008-09-10,SPY,0.5,-3.769996643066392,1.0061105578929945,1.0231651959999575,1.031684435698199,0.19747415555543876,0.18086248309257807,0.3220196053563804,-0.09299455459623907,0.01571628870009334,1.0,train
2008-09-11,SPY,1.790000915527358,0.5,0.9941199744912829,1.0060871394646123,1.0161686791365008,0.429198696555555,0.3945514861158066,0.47780735542826,0.09067307676342296,-0.09299455459623907,1.0,train
2008-09-12,SPY,0.579994201660142,1.790000915527358,0.9921960773208813,0.9982076458770046,1.0112988337132804,0.49286430325936487,0.45307766511178876,0.5282855372814517,-0.09193664194329537,0.09067307676342296,0.0,train
2008-09-15,SPY,-6.0,0.579994201660142,1.0302773188747758,1.0408360607037823,1.0601410320950873,0.01848399379495135,0.01721144856131357,0.01721144856131357,0.22030651477318086,-0.09193664194329537,1.0,train
