,Ticker,Model,Test_Accuracy,Test_Precision,Imbalance_Predictions,Imbalance_True,Return_Model,Return_Benchmark,beat
0,SPY,random_forest,0.48980132450331115,0.5589658168078419,27.9205298013245,54.3046357615894,0.03436541377696134,0.18513937168351044,False
1,QQQ,random_forest,0.493112582781457,0.5351693778809552,43.324503311258276,54.3046357615894,-0.1075566279873339,0.2427239273618989,False
2,IWC,random_forest,0.5152317880794702,0.5202166667948919,25.6158940397351,54.3046357615894,-0.3615582632037271,0.06695221089388104,False
