Date,Open,Close,Ticker,Target,SMA_10,SMA_25,SMA_50,EMA_12,EMA_26,MACD_Line,MACD_Signal,MACD_Histogram,RSI,OBV,OBVMA,Target_tomorrow,Type
2012-04-09,138.02999877929688,138.22000122070312,SPY,1,1.0166835239743592,1.0088207104444435,0.9933063130672506,1.0129227618836816,1.0072327819601261,0.7864690319796352,1.1829613231450873,-0.39649229116545204,0.3366366341237503,-1.9387763827366955,-1.694511933350898,0.0,train
2012-04-10,137.9499969482422,135.89999389648438,SPY,0,1.0298381423035405,1.0257925374974373,1.0108639124794445,1.0255663714222554,1.0226182283042489,0.4006526317430428,1.0264995848646785,-0.6258469531216357,0.23429441181184343,-2.102133414623178,-1.7611228297535777,0.0,train
2012-04-11,137.2899932861328,137.0,SPY,0,1.0185255287337476,1.0182131356566493,1.003569340392621,1.0146654125682009,1.0133401661596453,0.18155875797211252,0.8575114194861653,-0.6759526615140528,0.34348641432377147,-1.9951539903287696,-1.808505944229935,1.0,train
2012-04-12,137.1300048828125,138.7899932861328,SPY,1,1.0041789998198056,1.0059745368739061,0.9917026155428129,1.0013361917614552,1.000250908510579,0.15062645510266748,0.7161344266094658,-0.5655079715067983,0.48214364906748075,-1.8880437334321316,-1.834634504224439,0.0,train
2012-04-13,138.47000122070312,137.13999938964844,SPY,0,1.0140075661964303,1.0181070445114033,1.0043152977205165,1.0113246897907808,1.0113753551013123,-0.006948240655361815,0.5715178931565004,-0.5784661338118622,0.39370392082779515,-2.0055131561367334,-1.861063619471343,0.0,train
2012-04-16,137.83999633789062,137.0500030517578,SPY,0,1.0119299122249452,1.0186238320569059,1.0056125242979927,1.0101443643674644,1.0111476785493263,-0.13750421168606408,0.4297134721879875,-0.5672176838740516,0.38921081901713417,-2.108114581465172,-1.9073738787115773,1.0,train
2012-04-17,137.83999633789062,139.0800018310547,SPY,1,0.9951754118902039,1.0041874996640061,0.9915875602471468,0.996108023253406,0.9966565379805397,-0.07628742925410847,0.3285132918995683,-0.40480072115367677,0.5290850827332679,-2.0054768561627463,-1.9539552552101926,1.0,train
2012-04-18,138.4600067138672,138.61000061035156,SPY,1,0.9966380355671461,1.0071740769016104,0.9955500985529965,0.9995647755283045,1.0000333504135805,-0.06494916513412363,0.24982080049282995,-0.3147699656269536,0.4985826316563633,-2.0914614304925347,-1.9982965021162946,0.0,train
2012-04-19,138.6300048828125,137.72000122070312,SPY,0,1.001524815253648,1.0130467476022142,1.0024092267144478,1.0050975234578958,1.0060147675003872,-0.1263228506515759,0.1745920702639488,-0.3009149209155247,0.44280496600462216,-2.229350456155241,-2.046270706249905,0.0,train
2012-04-20,138.3300018310547,137.9499969482422,SPY,0,0.9985212192298134,1.0105545649110228,1.0011381143321898,1.0028953564096363,1.0040162033559765,-0.15462083282707795,0.10874948964574345,-0.2633703224728214,0.4607919169185372,-2.129959600419029,-2.0745513485160756,1.0,train
2012-04-23,136.5399932861328,136.7899932861328,SPY,1,1.0059434542424266,1.0180978550351385,1.009837023542085,1.009646228981952,1.0116022599316712,-0.26756546047954544,0.03348649962068568,-0.3010519601002311,0.3879172047345821,-2.2492323614107064,-2.1059399271757875,1.0,train
2012-04-24,136.91000366210938,137.30999755859375,SPY,1,1.0031607396940108,1.0132109889064567,1.0064423717610493,1.0049268285315955,1.007195591515475,-0.31152383977754994,-0.03551556825896145,-0.2760082715185885,0.43420106604383363,-2.153808405699877,-2.1111645149871694,1.0,train
2012-04-25,138.64999389648438,139.19000244140625,SPY,1,0.9911846867053513,0.9991665778699218,0.9933989311064425,0.9926837568301007,0.9940663427439671,-0.19244213672652677,-0.06690088195247451,-0.12554125477405226,0.5698791919990477,-2.0495225366454353,-2.1166614340671748,1.0,train
2012-04-26,138.88999938964844,140.16000366210938,SPY,1,0.9853024856714792,0.9922374048040363,0.9872331339544408,0.9879962242010516,0.9881358675948835,-0.019572418590854568,-0.057435189280150525,0.03786277068929596,0.6236125579933899,-1.9549263313930636,-2.1234235833935595,0.0,train
2012-04-27,140.5800018310547,140.38999938964844,SPY,0,0.9860032808733432,0.9909509152610607,0.9864463302878431,0.9884733763890011,0.9875157789470254,0.13443710429450562,-0.0190607305652193,0.1534978348597249,0.6360516517420298,-1.8641937482286115,-2.109135517915762,0.0,train
2012-04-30,140.11000061035156,139.8699951171875,SPY,0,0.9916851651444605,0.9946979573491358,0.9906599298316047,0.9933562467766809,0.991839938960662,0.21208596682271263,0.02716860891236709,0.18491735791034555,0.5855663691015178,-1.9440760401244215,-2.0925504397990826,1.0,train
2012-05-01,139.7899932861328,140.74000549316406,SPY,1,0.9867343623167555,0.9883017848792713,0.9851513015017992,0.9891824573391147,0.9867673119647982,0.33990757324809806,0.08971640177951329,0.25019117146858477,0.6406316281071451,-1.8477164751414126,-2.076600113603967,1.0,train
2012-05-02,139.9199981689453,140.32000732421875,SPY,1,0.9909064494478693,0.9910176150270357,0.9886487490446946,0.9933519588976404,0.9904822684226295,0.4026749884717731,0.15230811911796527,0.2503668693538078,0.5964854206126172,-1.9317554263912502,-2.060453075645245,0.0,train
2012-05-03,140.33999633789062,139.25,SPY,0,0.9996193904637006,0.9982822186728569,0.9967080770660345,1.0008334183833631,0.9982344514899405,0.36190613990910947,0.19422772327619411,0.16767841663291536,0.496009445215237,-2.0315350319444856,-2.0404529937351996,0.0,train
2012-05-04,138.52000427246094,137.0,SPY,0,1.0153430688120153,1.013734300153969,1.0131313841882414,1.0146134691795152,1.0135451971477036,0.1463532683582116,0.18465283229259763,-0.03829956393438602,0.3521040461879247,-2.166134572010331,-2.0441104557243555,1.0,train
2012-05-07,136.50999450683594,137.10000610351562,SPY,1,1.0148285595547952,1.0119124236810164,1.0124171679288092,1.0117390057697457,1.011857294132148,-0.016217335207329597,0.1444787987926122,-0.1606961339999418,0.36160287280527315,-2.0774558177756317,-2.0267430287068056,1.0,train
2012-05-08,136.27999877929688,136.5500030517578,SPY,1,1.0183595690261003,1.0144386425164722,1.0164056886731065,1.01338119506969,1.0147526892945409,-0.1872775405888376,0.07812753091632224,-0.26540507150515985,0.33082429242870276,-2.2255553389895506,-2.033996985511808,1.0,train
2012-05-09,135.10000610351562,135.74000549316406,SPY,1,1.0218947764110868,1.0188654381472184,1.0222026995263074,1.0164393447168256,1.0192666618404687,-0.3837800418941981,-0.014253983645781829,-0.3695260582484163,0.28902081994891804,-2.3787735035717708,-2.067285827035473,0.0,train
2012-05-10,136.67999267578125,136.02000427246094,SPY,0,1.0167475244853525,1.0156388470673836,1.0199514460456214,1.012139762770912,1.015896749466388,-0.5110253463702179,-0.11360825619066905,-0.39741709017954885,0.3231351811010596,-2.274246236219952,-2.099570590862795,1.0,train
2012-05-11,135.1699981689453,135.61000061035156,SPY,1,1.0162967489586587,1.0174765871936666,1.0227225095661387,1.0128614276260433,1.0175631616595824,-0.6376021551579356,-0.2184070359841224,-0.41919511917381325,0.2989031222169652,-2.380461764694656,-2.1517677471667285,0.0,train
2012-05-14,134.30999755859375,134.11000061035156,SPY,0,1.0233688962141796,1.0276310488309692,1.0336842858594342,1.020468570649803,1.0268004177451717,-0.8491640178245632,-0.34455843235221056,-0.5046055854723526,0.22703323805337292,-2.494227132501008,-2.2073906438863995,0.0,train
2012-05-15,134.02000427246094,133.33999633789062,SPY,0,1.02372885952736,1.0327973936238997,1.0391420724443474,1.0223058971886303,1.030305487728976,-1.0666653733543114,-0.4889798205526308,-0.5776855528016807,0.1987303659854905,-2.638336849308252,-2.2873261307483386,0.0,train
2012-05-16,133.94000244140625,132.8300018310547,SPY,0,1.022020627566657,1.0355070304958665,1.0428427182217601,1.0221954550297139,1.0317234230532848,-1.265600010017181,-0.6443038584455408,-0.6212961515716401,0.18144399116669718,-2.7821940626635535,-2.3733095289225483,0.0,train
2012-05-17,132.86000061035156,130.86000061035156,SPY,0,1.030994966092163,1.0486718661909382,1.057803755835589,1.0318017251731264,1.0437548718599177,-1.5641887827291328,-0.8282808433022593,-0.7359079394268735,0.13075220296535875,-2.954319030523134,-2.466607387926654,0.0,train
2012-05-18,131.3699951171875,129.74000549316406,SPY,0,1.0342993429923715,1.0554431593666014,1.0658100394924355,1.0344459661100058,1.0488566690762884,-1.8696446820058554,-1.0365536110429785,-0.8330910709628769,0.11050068694217004,-3.1761555287249412,-2.568725319052353,1.0,train
2012-05-21,130.16000366210938,131.97000122070312,SPY,1,1.0129347633297898,1.0360688031823193,1.0469515721628446,1.0143559812106935,1.0288271797798583,-1.9097640928377189,-1.2111957074019266,-0.6985683854357922,0.34394550936757495,-3.052707090802042,-2.6673278694916127,0.0,train
2012-05-22,132.30999755859375,132.1999969482422,SPY,0,1.007882030397771,1.0321846004188202,1.0443162129023569,1.0106541340955695,1.0250345107420678,-1.9010857487816395,-1.3491737156778694,-0.5519120331037701,0.3638149540671408,-2.9156061840774368,-2.737095297784515,1.0,train
2012-05-23,131.25,132.27000427246094,SPY,1,1.0047251601123017,1.0297210007744177,1.0425855888603806,1.0085624162709987,1.0226777636011237,-1.8670370516629191,-1.4527463828748792,-0.4142906687880399,0.37051080404723113,-2.7733502646033266,-2.7769888883471188,0.0,train
2012-05-24,132.6300048828125,132.52999877929688,SPY,0,1.0001207416602824,1.0261344776791996,1.0394265559808629,1.0055709416837024,1.019140274367008,-1.7983436439543539,-1.5218658350907743,-0.27647780886357953,0.397676489879198,-2.657192013616881,-2.815706531046632,0.0,train
2012-05-25,132.47999572753906,132.10000610351562,SPY,0,1.0007191151612291,1.0277032185301063,1.0415048746111089,1.0074834942524644,1.020794102932723,-1.7583314879036607,-1.5691589656533516,-0.18917252225030912,0.3674186202224341,-2.7512149152647862,-2.8531914410802903,1.0,train
2012-05-29,133.16000366210938,133.6999969482422,SPY,1,0.9884368277558863,1.0144802145315033,1.0280538766512333,0.9961304680715612,1.0079428121678022,-1.5793103696190087,-1.5711892464464832,-0.008121123172525557,0.5231820153722129,-2.645102734134761,-2.8684456832757195,0.0,train
2012-05-30,132.55999755859375,131.75999450683594,SPY,0,1.0017911822585766,1.027732294401532,1.0418109112158704,1.0091361374005379,1.0210958513877326,-1.5758118492561266,-1.572113767008412,-0.003698082247714618,0.38912929916558225,-2.7577995084430063,-2.8805239273126526,0.0,train
2012-05-31,131.7100067138672,131.47000122070312,SPY,0,1.0029664515556955,1.027650415772112,1.0427443419918574,1.0096140550027137,1.021618666141243,-1.5782462410364815,-1.573340261814026,-0.004905979222455503,0.37266021621867224,-2.893966749297481,-2.891824678489683,0.0,train
2012-06-01,129.41000366210938,128.16000366210938,SPY,0,1.0267633985284603,1.0504462981364417,1.0677949121655264,1.0301987478147605,1.044448226224574,-1.8262132051848425,-1.6239148504881893,-0.20229835469665325,0.23928431763638983,-3.0697342078546868,-2.9034937028314562,0.0,train
2012-06-04,128.38999938964844,128.10000610351562,SPY,0,1.0259640492941053,1.0471006658358708,1.0665620103578703,1.0259610634843401,1.04160871223316,-2.004463900229524,-1.7000246604364564,-0.30443923979306775,0.2375064738811217,-3.2103156088346867,-2.9069474496915633,1.0,train
2012-06-05,127.8499984741211,129.07000732421875,SPY,1,1.016006772646302,1.0358843618641658,1.0569070470609543,1.0154428553382788,1.0312784250213558,-2.043897094977922,-1.7687991473447497,-0.2750979476331721,0.33032413309978553,-3.0963840801531424,-2.9113634014207648,1.0,train
2012-06-06,129.97000122070312,131.97000122070312,SPY,1,0.9935061059436548,1.0104629898346427,1.0322209521660033,0.9941859578801354,1.0079781925717821,-1.8201612290928324,-1.7790715636943664,-0.041089665398466035,0.5283708991919381,-2.968534044810821,-2.9167146603239296,0.0,train
2012-06-07,133.47000122070312,132.0500030517578,SPY,0,0.9927375907799708,1.007345692971447,1.0302142920944684,0.9945707683404178,1.0068217722656858,-1.6177451057187398,-1.7468062720992412,0.12906116638050147,0.5327692039354224,-2.8402884577443044,-2.923482430587909,1.0,train
2012-06-08,131.7100067138672,133.10000610351562,SPY,1,0.9853343096206488,0.9975506835960115,1.0209796715336583,0.9887671136176174,0.9989621560201579,-1.3569602060037482,-1.6688370588801429,0.31187685287639466,0.5905897250334735,-2.7404007851556993,-2.93189523385161,0.0,train
2012-06-11,134.1699981689453,131.41000366210938,SPY,0,0.9974811561333689,1.0086781715835165,1.0327676500211447,1.0012550017204602,1.0109345739945075,-1.271992627980211,-1.5894681727001565,0.31747554471994555,0.48022299599720447,-2.858223768218794,-2.9427143387455743,1.0,train
2012-06-12,131.7899932861328,132.9199981689453,SPY,1,0.9855627769113808,0.9959615086364494,1.0198480480814873,0.9914374046902017,0.9994909072347831,-1.070471543479357,-1.4856688468559969,0.41519730337663985,0.5641862327373907,-2.7319499707526744,-2.9514950081648044,0.0,train
2012-06-13,132.52999877929688,132.07000732421875,SPY,0,0.992140505167908,1.00101457366204,1.0249321829067373,0.998153868161915,1.0054847611109765,-0.9681910854756097,-1.3821732945799194,0.4139822091043097,0.5106126749060511,-2.851485785093132,-2.96096713711696,1.0,train
2012-06-14,132.33999633789062,133.47000122070312,SPY,1,0.9832322063680606,0.989834424934464,1.0130141589945914,0.9895787945461074,0.9953129885602885,-0.7653428820725026,-1.2588072120784362,0.4934643300059336,0.5854275921203269,-2.691421986793176,-2.940488896571769,1.0,train
2012-06-15,133.3800048828125,134.13999938964844,SPY,1,0.982779215422502,0.9843298219007874,1.0071015478445622,0.9869997583966669,0.9910570658804506,-0.5442472233983722,-1.1158952143424234,0.5716479909440513,0.6177002597838213,-2.573815276615253,-2.890349129740626,1.0,train
2012-06-18,133.5800018310547,134.39999389648438,SPY,1,0.9855655368425975,0.9820655315065625,1.004351243716251,0.9873842050227195,0.9899443359343388,-0.3440815788958389,-0.9615324872531066,0.6174509083572677,0.6305767401867325,-2.482641332964021,-2.8167777933329,1.0,train
2012-06-19,135.0800018310547,135.6999969482422,SPY,1,0.981009610113755,0.973126044684527,0.994358172251155,0.9813212262582734,0.9819080467504776,-0.0796315390012694,-0.7851522976027392,0.7055207586014698,0.6906836210919787,-2.387287894984685,-2.745084790413369,0.0,train
2012-06-20,135.7100067138672,135.47999572753906,SPY,0,0.9851934216010984,0.9753380974064451,0.9959108741626278,0.9855432579816135,0.984724567446544,0.11091619019339305,-0.6059386000435127,0.7168547902369058,0.6694157268334014,-2.530580341823093,-2.700805584342813,0.0,train
2012-06-21,135.63999938964844,132.44000244140625,SPY,0,1.0081017670423988,0.9976079648020159,1.0180821393826527,1.006908982362083,1.0067848874344527,0.016435132518296314,-0.48146385353115095,0.49789898604944727,0.4489848382424033,-2.6730540611411273,-2.6838973900319534,1.0,train
2012-06-22,133.1300048828125,133.4600067138672,SPY,1,1.0006668202530518,0.9907627370465797,1.0095024315621164,0.999334421786385,0.9991576491363103,0.02359207906579286,-0.3804526670117622,0.4040447460775551,0.5112875838766886,-2.5828044133858614,-2.667963645953612,0.0,train
2012-06-25,132.0500030517578,131.32000732421875,SPY,0,1.0169052198255488,1.0073895387830245,1.0250669657692812,1.01321661896148,1.0142962844834722,-0.1417816842557329,-0.33271847046055636,0.19093678620482346,0.4014135179517993,-2.6843997117106264,-2.6503892056288985,1.0,train
2012-06-26,131.6999969482422,131.97999572753906,SPY,1,1.011107781416163,1.0023549452502192,1.019172644798664,1.0068960328683534,1.0085408550900534,-0.21708362979254048,-0.3095915023269532,0.09250787253441273,0.44393660799331885,-2.5860954953486908,-2.635642623219235,1.0,train
2012-06-27,132.4199981689453,133.1699981689453,SPY,1,1.0028985626809452,0.9936892938344156,1.0091777658689634,0.998221761297432,0.9995634901088926,-0.17867802336542127,-0.28340880653464684,0.10473078316922557,0.5155373705602383,-2.5110746236785486,-2.601225432858327,1.0,train
2012-06-28,132.2899932861328,132.7899932861328,SPY,1,1.005256462923117,0.9966895676829427,1.0111891548717182,1.0009124675156051,1.0022443880876166,-0.1768657238150695,-0.26210018999073137,0.08523446617566188,0.49218602797225286,-2.628540853651213,-2.5948678506907408,1.0,train
2012-06-29,135.1999969482422,136.10000610351562,SPY,1,0.9822483000633446,0.9734988637191755,0.9863585243484743,0.9801744716497152,0.9795086646309767,0.09061633931406732,-0.19155688412977165,0.282173223443839,0.6510444435107214,-2.4812234129476,-2.5855063721056135,1.0,train
2012-07-02,136.47999572753906,136.50999450683594,SPY,1,0.9808439314538191,0.9718673076602792,0.9831851625232679,0.9807336325675619,0.9783026382490245,0.33185502106968556,-0.08687450308988022,0.41872952415956577,0.6659782372344903,-2.391324063411673,-2.5762737610585456,1.0,train
2012-07-03,136.47999572753906,137.41000366210938,SPY,1,0.9756640476910159,0.9665817448432046,0.9768357307728269,0.9782623207866464,0.9739767997248829,0.5888734647909644,0.048275090486288696,0.5405983743046756,0.6986447010349253,-2.3354859581098544,-2.5710363384221195,0.0,train
2012-07-05,136.89999389648438,136.7899932861328,SPY,0,0.9810439850037965,0.9724337128342384,0.9811872786379507,0.985358462142636,0.9799920544995693,0.7340708654657533,0.18543424548218163,0.5486366199835717,0.6482516204210004,-2.4230622481250212,-2.5601657468625736,1.0,train
2012-07-06,135.47000122070312,135.49000549316406,SPY,1,0.9927079118321549,0.9829507404324559,0.9900553242292645,0.9956107413654235,0.9901803681052833,0.7357613028463277,0.29549965695501085,0.44026164589131683,0.5519369898772006,-2.5280004756029952,-2.545500138234312,0.0,train
2012-07-09,135.3800048828125,135.32000732421875,SPY,0,0.9953295388580401,0.9863020554485331,0.9905837580280036,0.9973443419982548,0.9920595368755515,0.7151398679112901,0.37942769914626673,0.3357121687650234,0.5398348424320559,-2.6000316314423406,-2.5472418920615807,0.0,train
2012-07-10,136.00999450683594,134.13999938964844,SPY,0,1.0061875675335648,0.996779496846718,0.9983659013042773,1.0051766163128266,1.0007282634981438,0.5967020438464772,0.42288256808630886,0.17381947576016832,0.45919357694122453,-2.716555797271734,-2.5504930255244767,0.0,train
2012-07-11,134.2100067138672,134.16000366210938,SPY,0,1.007662468680017,0.9981484592786196,0.9973658162644401,1.0042533927342265,1.00053615494086,0.4987046359709666,0.4380469816632404,0.06065765430772618,0.4607692163707828,-2.6181825901370575,-2.5537371836915317,1.0,train
2012-07-12,133.3800048828125,133.50999450683594,SPY,1,1.0128230520985206,1.0034694494481018,1.0011385427472976,1.007736146697889,1.0050068363155369,0.3643902141552644,0.4233156281616452,-0.058925414006380794,0.415393893669822,-2.7178396919539876,-2.5746421172584872,1.0,train
2012-07-13,133.86000061035156,135.75,SPY,1,0.9982909819039191,0.9880014774329535,0.9839454968419084,0.9924756036320876,0.9892807939146026,0.43369541914859155,0.4253915863590345,0.008303832789557042,0.5798957659507323,-2.6278583724959206,-2.5745731151618996,0.0,train
2012-07-16,135.44000244140625,135.42999267578125,SPY,0,1.0001551116889789,0.9910241990909848,0.9857063299810491,0.9956175346177959,0.9922392259274102,0.45752432119545006,0.4318181333263177,0.02570618786913237,0.5541903181437028,-2.6955478987504993,-2.5962423418589013,1.0,train
2012-07-17,135.97000122070312,136.36000061035156,SPY,1,0.9932238153037506,0.9857172139975777,0.9788897071321858,0.9905460788151206,0.9865480705926014,0.545168403662899,0.45448818739363395,0.09068021626926503,0.6118820535707994,-2.599168830339784,-2.6172564381040337,1.0,train
2012-07-18,136.0399932861328,137.3699951171875,SPY,1,0.9858921454500216,0.9797656297902402,0.9717318598461792,0.9858381103487563,0.9808283406659242,0.6881920368688839,0.501228957288684,0.18696307958019986,0.6660374930244237,-2.5204959591834197,-2.6359618307214805,1.0,train
2012-07-19,137.64999389648438,137.72999572753906,SPY,1,0.9839977031494617,0.9788484970485604,0.9693632820545091,0.9858364954089701,0.9798746645185734,0.8211229430626474,0.5652077544434767,0.25591518861917073,0.684162342225135,-2.430372563154125,-2.6367009384020554,0.0,train
2012-07-20,136.9499969482422,136.47000122070312,SPY,0,0.9938008193031563,0.9887652825486728,0.9784201613247674,0.995717179852577,0.989742231710722,0.8154011802126035,0.6152464395973021,0.20015474061530147,0.5611685169777012,-2.5295585981958113,-2.6368584720201063,1.0,train
2012-07-23,134.47000122070312,135.08999633789062,SPY,1,1.0037826752592096,0.9991472562981898,0.9882774748008022,1.0049828961717515,0.9998637892386851,0.691540136841212,0.630505179046084,0.06103495779512791,0.4572802570620964,-2.630345441268177,-2.6399233426283573,0.0,train
2012-07-24,135.19000244140625,133.92999267578125,SPY,0,1.0123199034411288,1.0076607670113917,0.996586333100762,1.0115815811172744,1.0078924798560671,0.4940813048937116,0.6032204042156095,-0.10913909932189791,0.3876715253153757,-2.750628979547001,-2.6433683037033604,0.0,train
2012-07-25,134.2100067138672,133.9600067138672,SPY,0,1.0119437948980108,1.0069154432355647,0.9963406518792195,1.0096080210848128,1.007098758610627,0.3361408178887757,0.5498044869502428,-0.21366366906146705,0.3904417148497831,-2.661008785833975,-2.647698236140385,1.0,train
2012-07-26,135.88999938964844,136.1699981689453,SPY,1,0.9974737442258476,0.990776246221301,0.9805860486683324,0.9942651381005321,0.991438794366053,0.38486322114883365,0.5168162337899609,-0.13195301264112724,0.5596825043648441,-2.55236809982372,-2.6309682697608925,1.0,train
2012-07-27,136.88999938964844,138.67999267578125,SPY,1,0.9815330572638133,0.9746438302687387,0.9636819103459173,0.9799205592482402,0.9754579283477945,0.6188776205885063,0.53722851114967,0.0816491094388363,0.6771505886644283,-2.3880333978921393,-2.606720822145079,1.0,train
2012-07-30,138.52000427246094,138.67999267578125,SPY,1,0.9838765820486741,0.9761494507583842,0.9648096854365479,0.9830097039792802,0.9772758595812913,0.7951694991171792,0.5888167087431718,0.20635279037400733,0.6771505886644283,-2.3880333978921393,-2.575629640907658,0.0,train
2012-07-31,138.49000549316406,137.7100067138672,SPY,0,0.9917870245008206,0.9848812144714609,0.9727630063414111,0.9914823742868989,0.985332854881805,0.8468503585625342,0.6404234387070443,0.2064269198554899,0.5954231064485836,-2.471721773293774,-2.5627441361989916,0.0,train
2012-08-01,138.6999969482422,137.58999633789062,SPY,0,0.9928119889569793,0.9873711919289333,0.9744284003567446,0.9935245342024808,0.9872150866416819,0.868116866784419,0.6859621243225194,0.18215474246189967,0.5853377638072852,-2.5677076498256395,-2.567517463070359,1.0,train
2012-08-02,136.5500030517578,136.63999938964844,SPY,1,0.9989168537815141,0.9952517515948639,0.9818530495076462,1.0003655951430654,0.9945173635673961,0.7991023589299857,0.7085901712440126,0.09051218768597313,0.5069135467823059,-2.7062143303038595,-2.595406380020175,1.0,train
2012-08-03,138.55999755859375,139.35000610351562,SPY,1,0.9815571782443294,0.9777796431666361,0.9637746267646705,0.9838477721014873,0.9770152825874014,0.9521074554900792,0.757293628093226,0.19481382739685327,0.6578167497578066,-2.596672391593363,-2.602191904306769,0.0,train
2012-08-06,139.72000122070312,139.6199951171875,SPY,0,0.9829036202303442,0.9768973182475102,0.9629265488512958,0.9847229161907586,0.9769685068011309,1.0826706011164902,0.8223690226978788,0.26030157841861135,0.6694457340874735,-2.5367557794627746,-2.592729543575751,1.0,train
