crsp_fundno,caldt,dret,fund_name,fund_ticker
16415.0,2004-01-22,0.005297771282426034,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-01-23,-0.0023623478102853257,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-01-26,-0.002003642987249532,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-01-27,-0.008395692644643238,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-01-28,-0.024111908706055507,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-01-29,0.0015088645794039124,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-01-30,-0.029190207156308934,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-02,-0.006401551891367596,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-03,-0.005857087075361145,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-04,-0.010408483896307996,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-05,0.004167493550307544,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-06,0.02154150197628457,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-09,0.0032888372992843085,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-10,0.005977632086386464,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-11,0.01035077630822312,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-12,-0.00037943464238288094,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-13,-0.011387360030366223,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-17,0.001727778844307748,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-18,-0.0067075507857417005,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-19,-0.0023152614316033215,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-20,-0.0003867723844518389,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-23,-0.012768427161926832,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-24,0.0015677052714089257,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-25,0.003326159264331885,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-26,0.007800312012480548,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-02-27,0.004063467492260164,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-01,0.0053960300635960134,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-02,-0.006900517538815376,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-03,-0.0028951939779966462,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-04,-0.0011614401858303092,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-05,0.0029069767441860517,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-08,-0.00830917874396131,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-09,-0.01188620420888542,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-10,-0.01617038059554332,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-11,0.0030066145520144527,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-12,0.02378097521982414,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-15,-0.024594963888346588,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-16,-0.0008004802881729223,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-17,0.021229721610254382,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-18,-0.005883506569915764,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-19,-0.014993095285066094,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-22,-0.01301822551572196,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-23,0.004667207792207639,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-24,0.0,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-25,0.024237527772167367,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-26,0.0026564780122262377,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-29,0.01811380192951373,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-30,-0.0009669309611294308,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-03-31,0.004258614014711615,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-01,0.007710100231302919,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-02,0.016258607498087274,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-05,-0.0041407867494824835,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-06,0.0073710073710073765,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-07,-0.006754221388367676,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-08,-0.009444654325651669,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-12,0.0024790236460716653,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-13,-0.01464713715046606,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-14,0.00637065637065648,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-15,0.0024937655860348684,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-16,0.009184845005740572,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-19,-0.005688282138794132,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-20,-0.0038138825324178782,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-21,0.01512251148545185,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-22,0.01923439562511775,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-23,-0.0014801110083255686,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-26,-0.010561423012784843,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-27,0.0014981273408238849,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-28,-0.00878833208676133,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-29,-0.01490284851914736,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-04-30,-0.006127920337035575,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-03,0.01290944123314075,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-04,-0.0020924481643522785,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-05,0.0028593213877239343,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-06,-0.003231324843185779,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-07,-0.022692601067887064,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-10,-0.012682926829268304,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-11,0.009486166007905084,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-12,0.004111198120595239,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-13,0.004874244492103719,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-14,-0.0038804811796662175,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-17,-0.012660693416439495,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-18,0.011244821463799681,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-19,-0.001755754974638979,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-20,-0.0019542700801250534,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-21,0.011161151360877142,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-24,0.0013555383423702327,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-25,0.023012956874879142,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-26,0.002835538752362865,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-27,0.004147031102733401,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-05-28,-0.0013140604467805073,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-01,0.0046992481203007586,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-02,0.013096351730589317,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-03,-0.012927054478300892,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-04,0.009915809167446055,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-07,0.01630233419785121,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-08,0.01057236602260292,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-09,-0.014430014430014348,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-10,-0.0012811127379209752,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-14,-0.009895547003848204,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-15,0.015361836017027564,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-16,0.0063798760481226235,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-17,0.0003622532149971658,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-18,0.0034401593336954583,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-21,-0.0012630819198845566,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-22,0.004155374887082175,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-23,0.019971212666426652,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-24,-0.00405715293702591,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-25,0.011689691817215575,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-28,0.003858972110156067,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-29,0.0022715359077407626,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-06-30,0.00610181311018132,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-01,-0.010570091838502882,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-02,-0.008231173380034984,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-06,-0.009535581847077479,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-07,0.010697093956141712,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-08,-0.024695713529722996,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-09,0.005606800506420706,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-12,0.0008992805755394517,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-13,-0.003953279424977474,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-14,0.0018040772145047068,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-15,0.01296596434359798,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-16,-0.011733333333333262,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-19,0.0050368771361755105,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-20,0.01592983712189011,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-21,-0.021494009866102837,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-22,-0.011523226503420969,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-23,-0.0030965391621129434,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-26,0.0014617211766856375,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-27,0.005473453749315738,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-28,0.007621121393576624,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-29,0.013866378534125534,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-07-30,-0.005861456483126082,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-02,0.006789351438270641,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-03,-0.0039041703637976433,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-04,0.0003563156957062663,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-05,-0.020302760463045466,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-06,-0.02835848027631327,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-09,0.00093545369504211,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-10,0.025420560747663634,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-11,0.002005103900838412,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-12,-0.018009823540112824,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-13,-0.009077436087439716,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-16,0.028416526453542534,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-17,-0.0023632066896926984,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-18,0.01621720116618075,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-19,-0.013089474627936193,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-20,0.012718023255813948,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-23,-0.006817366343738862,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-24,0.01119942196531798,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-25,0.003929974991068397,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-26,-0.000711743772242146,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-27,-0.0005341880341879213,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-30,-0.006948156066274747,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-08-31,0.006458557588805203,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-01,0.00017825311942964994,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-02,0.01710924968811267,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-03,-0.005957595934816928,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-07,0.011457782478406564,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-08,0.0026141512722202,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-09,0.0008691117677732674,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-10,0.009725599166377163,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-13,0.0,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-14,0.0005159958720331037,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-15,-0.002750558707237505,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-16,0.005688674366488566,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-17,0.00771340418237898,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-20,-0.004932811702670459,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-21,0.008888888888888946,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-22,-0.023212470349034287,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-23,-0.006244579358196001,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-24,0.008416058648978986,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-27,-0.008316008316008316,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-28,0.010307477288609368,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-29,0.009164793359847767,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-09-30,0.001370801919122755,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-01,0.017111567419575646,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-04,0.006224764468371502,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-05,0.004681491389399772,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-06,0.01597603594608077,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-07,-0.013923013923013872,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-08,-0.00182724252491695,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-11,0.0,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-12,0.0014977533699449541,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-13,-0.016284479893652337,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-14,0.00591216216216206,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-15,0.014609571788413156,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-18,0.008440913604766509,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-19,-0.01116034794025933,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-20,0.011286307053941957,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-21,0.013950434925324107,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-22,-0.01618646811265778,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-25,0.001974333662388972,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-26,0.01592775041050909,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-27,0.01163730402456764,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-28,0.0030356286946795485,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-10-29,0.003663587129659085,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-01,0.0017457546421202341,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-02,-0.01520912547528519,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-03,0.012870012870012992,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-04,0.019536213468869024,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-05,0.0023368125876306323,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-08,0.003263910475598264,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-09,0.0017041053446940069,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-10,-0.004330343334364439,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-11,0.013979496738117492,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-12,0.001225490196078427,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-15,-0.003671970624234966,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-16,-0.011056511056511065,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-17,0.007919254658385055,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-18,0.0032352488060392037,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-19,-0.012592137592137731,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-22,0.011819595645412129,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-23,0.0035351982785121194,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-24,0.007351814979322802,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-26,0.00030409001064324315,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-29,0.0009119927040581732,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-11-30,0.002277904328018332,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-01,0.021969696969696972,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-02,-0.001482579688658392,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-03,-0.0013363028953228273,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-06,-0.005055010407374438,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-07,-0.010011954572624049,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-08,0.014490566037735686,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-09,-0.002975747656598582,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-10,-0.005969258319653892,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-13,0.01020867737576947,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-14,0.008173577054539916,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-15,0.0002948113207545955,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-16,-0.006778661951075682,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-17,0.004302670623145266,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-20,-0.006057024671295541,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-21,0.01545778834720557,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-22,-0.00014637002341910677,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-23,-0.000659552042160616,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-27,-0.008944281524926656,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-28,0.014943038911081397,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-29,0.0,iShares Trust: iShares US Transportation ETF,IYT
16415.0,2004-12-30,-0.00043731778425659673,iShares Trust: iShares US Transportation ETF,IYT
