,Ticker,Model,Test_Accuracy,Test_Precision,Imbalance_Predictions,Imbalance_True,Return_Model,Return_Benchmark,beat
0,SPY,random_forest,0.49800796812748993,0.5116137069122708,61.79282868525896,52.589641434262944,-0.2062789928774893,0.021662105821050753,False
1,SPY,neural_network,0.4948207171314742,0.21035856573705178,40.0,52.589641434262944,0.0,0.021662105821050753,False
2,IWC,random_forest,0.5139442231075698,0.453786131623401,11.314741035856573,52.589641434262944,-0.01618551052051731,-0.1023470779675497,True
3,IWC,neural_network,0.5071713147410358,0.14462151394422312,30.0,48.20717131474104,0.0,-0.1023470779675497,True
